,Unnamed: 0,Title,Ratings,Ranked,Popularity,Actor 1,Name,Info,Info1,Info2,Info3,Info4,Info5,Info6,Image
1327,1327,No Bad Days,7.0, Not Yet Rated, 10,Chae Jong Hyeop,Chae Jong Hyeop, Chae, 채종협, Chae Jong Hyup;Chae Jong Hyeob;Chae Jong Hyub;Chae Jonghyup;Chae Jonghyeop, South Korean, Male," May 19, 1993", 27,https://i.mydramalist.com/rlYKy_5c.jpg
1328,1328,No Going Back Romance,7.4, #33649, #6673,Lee Da Yeon,Lee Da Yeon, Lee, 이대연, Lee Da Yun;이수민, South Korean, Female," September 18, 2003", 17,https://i.mydramalist.com/6lkmP_5c.jpg
1329,1329,No Going Back Romance,7.4, #33649, #6673,Yoon San,Yoon San, Yoon, 윤상혁, Yoon Sang Hyuk;Flower Boy;Yun Sang Hyeok, South Korean, Male," August 22, 1994", 26,https://i.mydramalist.com/VQvv0c.jpg
1330,1330,No Matter What,7.5, #31584, #6594,Na Hye Mi,Na Hye Mi, Na, 나혜미, South Korean, Female," February 24, 1991", 30,,https://i.mydramalist.com/rOJbyc.jpg
1331,1331,No Matter What,7.5, #31584, #6594,Choi Woong,Choi Woong, Choi, 최웅," Choi Ung, Choi Seon Ung", South Korean, Male," December 28, 1986", 34,https://i.mydramalist.com/xnd53_5c.jpg
1332,1332,No Time For Love,7.6, #2330, #4004,Park Sang Nam,Park Sang Nam, Park, 박상남, Park Seul Maro;박슬마로;Park Seul Ma Ro, South Korean, Male," January 29, 1994", 27,https://i.mydramalist.com/23eLkc.jpg
1333,1333,No Time For Love,7.6, #2330, #4004,Joo Byung Ha,Joo Byung Ha, Joo, 주병하, Joo Byeong Ha;Ju Byeong Ha, South Korean, Male," December 31, 1991", 29,https://i.mydramalist.com/6Ldy0c.jpg
1334,1334,"No, Thank You",8.2, #26998, #7137,Park Ha Sun,Park Ha Sun, Park, 박하선, HaSeon;Park Ha Seon;朴河宣, South Korean, Female," October 22, 1987", 33,https://i.mydramalist.com/4YeqK_5c.jpg
1335,1335,"No, Thank You",8.2, #26998, #7137,Kwon Yool,Kwon Yool, Kwon, 권율, Kwon Se In;권세인, South Korean, Male," June 29, 1982", 38,https://i.mydramalist.com/w3V08_5c.jpg
1336,1336,Noble Woman,7.2, #35801, #7199,Seo Ji Hye,Seo Ji Hye, Seo, 서지혜, Suh Jee Hye, South Korean, Female," August 24, 1984", 36,https://i.mydramalist.com/4BNPJ_5c.jpg
1337,1337,Noble Woman,7.2, #35801, #7199,Jung Sung Woon,Jung Sung Woon, Jung, 정성운, Jeong Seon Wun;Jeong Seong Un, South Korean, Male," April 18, 1981", 39,https://i.mydramalist.com/MdY2dc.jpg
1338,1338,"Noble, My Love",7.6, #2360, #184,Kim Jae Kyung,Kim Jae Kyung, Kim, 김재경, Kim Jae Kyeong;, South Korean, Female," December 24, 1988", 32,https://i.mydramalist.com/wVbV1c.jpg
1339,1339,"Noble, My Love",7.6, #2360, #184,Sung Hoon,Sung Hoon, Bang, 방인규, 방성훈;Bang Seong Hun;Seong Hun;방인규;DJ Roiii, South Korean, Male," February 14, 1983", 38,https://i.mydramalist.com/xYb03c.jpg
1340,1340,Not a Robot,7.6, #2407, #2893,Ji Min Hyuk,Ji Min Hyuk, Ji, 지민혁, Ji Min Hyeok, South Korean, Male," September 23, 2001", 19,https://i.mydramalist.com/446Z6c.jpg
1341,1341,Not a Robot,7.6, #2407, #2893,Lee Soo Min,Lee Soo Min, Lee, 이수민, Lee Su Min, South Korean, Female," July  1, 2001", 19,https://i.mydramalist.com/v5Blg_5c.jpg
1342,1342,Number Six,7.0, #4290, #4331,Lee Min Hyuk,Lee Min Hyuk, Lee, 이민혁, Lee Minhyuk;Lee Min Hyeok, South Korean, Male," November 29, 1990", 30,https://i.mydramalist.com/p0ppyc.jpg
1343,1343,Number Six,7.0, #4290, #4331,Baek Seo Yi,Baek Seo Yi, Baek, 백서이, Baek Seo-E;Baek Seo I, South Korean, Female," August  3, 1992", 28,https://i.mydramalist.com/Xe70Zc.jpg
1344,1344,Number Woman Gye Sook Ja,6.3, #43057, #6889,Ahn Woo Yeon,Ahn Woo Yeon, Ahn, 안우연, Ahn Woo Yun;An Woo Yun;An Woo Yeon;Ahn Byung Ho, South Korean, Male," January  7, 1991", 30,https://i.mydramalist.com/6d2Vd_5c.jpg
1345,1345,Number Woman Gye Sook Ja,6.3, #43057, #6889,Jeon Hye Bin,Jeon Hye Bin, Jeon, 전혜빈, BIN;빈;Jun Hye Bin, South Korean, Female," September 27, 1983", 37,https://i.mydramalist.com/W7zeW_5c.jpg
1346,1346,Obstetrics and Gynecology Doctors,7.6, #2351, #2336,Jang Seo Hee,Jang Seo Hee, Jang, 장서희, Jang Suh Hee;Zhang Rui Ji;Jang Seo Hui, South Korean, Female," January  5, 1972", 49,https://i.mydramalist.com/738wLc.jpg
1347,1347,Obstetrics and Gynecology Doctors,7.6, #2351, #2336,Seo Ji Suk,Seo Ji Suk, Seo, 서지석, Seo Ji Seok;서종욱;Seo Jong Uk, South Korean, Male," September  9, 1981", 39,https://i.mydramalist.com/gWwDWc.jpg
1348,1348,Office Watch,7.3, #8364, Not Yet Rated,Kang Hoon,Kang Hoon, Kang, 강훈, Kang Hun;Gang Hun, South Korean, Male," May 23, 1991", 29,https://i.mydramalist.com/qARX0c.jpg
1349,1349,Office Watch,7.3, #8364, Not Yet Rated,Baek Soo Hee,Baek Soo Hee, Baek, 백수희, Baek Soo Hui;Baek Su Hui, South Korean, Female," October 30, 1992", 28,https://i.mydramalist.com/wevEY_5c.jpg
1350,1350,Office Watch 2,7.5, #99999, Not Yet Rated,Cho So Bin,Cho So Bin, Cho, 초소빈, South Korean, Female,,,,https://i.mydramalist.com/oEgrNc.jpg
1351,1351,Office Watch 2,7.5, #99999, Not Yet Rated,Jin So Yeon,Jin So Yeon, Jin, 진소연, South Korean, Female," June  2, 1991", 29,,https://i.mydramalist.com/pWDxyc.jpg
1352,1352,Office Watch 3,7.7, #29843, #8797,Cho So Bin,Cho So Bin, Cho, 초소빈, South Korean, Female,,,,https://i.mydramalist.com/oEgrNc.jpg
1353,1353,Office Watch 3,7.7, #29843, #8797,Baek Soo Hee,Baek Soo Hee, Baek, 백수희, Baek Soo Hui;Baek Su Hui, South Korean, Female," October 30, 1992", 28,https://i.mydramalist.com/wevEY_5c.jpg
1354,1354,Oh Ja Ryong is Coming,7.4, #34075, #6375,Lee Jang Woo,Lee Jang Woo, Lee, 이장우, Lee Jangwoo;Lee Jang U;Lee Jang Wu, South Korean, Male," June  1, 1986", 34,https://i.mydramalist.com/623KWc.jpg
1355,1355,Oh Ja Ryong is Coming,7.4, #34075, #6375,Oh Yeon Seo,Oh Yeon Seo, Oh, 오연서, Oh Yun Suh;오햇님, South Korean, Female," June 22, 1987", 33,https://i.mydramalist.com/XgBRgc.jpg
1356,1356,Oh My Baby,7.8, #1503, #803,Go Joon,Go Joon, Go, 고준, Go Jun;, South Korean, Male," December  8, 1978", 42,https://i.mydramalist.com/EQ2EQ_5c.jpg
1357,1357,Oh My Baby,7.8, #1503, #803,Jang Na Ra,Jang Na Ra, Jang, 장나라, 张娜拉;張娜拉;Zhang Na La, South Korean, Female," March 18, 1981", 39,https://i.mydramalist.com/ZrBJkc.jpg
1358,1358,Oh My Captain,8.2, #99999, 15+ - Teens 15 or older,Ha Yun Joo,Ha Yun Joo, Ha, 하연주, Ha Yeon Ju; Ha Yeon Joo, South Korean, Female," June 12, 1987", 33,https://i.mydramalist.com/4eB5Yc.jpg
1359,1359,Oh My Captain,8.2, #99999, 15+ - Teens 15 or older,Dong Hyun,Dong Hyun, Kim, 동현, Donghyun;Kim Dong Hyeon;김동현;Dong Hyeon, South Korean, Male," February 12, 1989", 32,https://i.mydramalist.com/jVwPzc.jpg
1360,1360,Oh My Ghostess,8.4, #306, #31,Kim Seul Gi,Kim Seul Gi, Kim , 김슬기, Kim Seul Ki;Gim Seul gi, South Korean, Female," October 10, 1991", 29,https://i.mydramalist.com/pO6vBc.jpg
1361,1361,Oh My Ghostess,8.4, #306, #31,Park Bo Young,Park Bo Young, Park, 박보영, Bak Bo Yeong;Park Bo Yeoung;Bak Bo Young, South Korean, Female," February 12, 1990", 31,https://i.mydramalist.com/vywkBc.jpg
1362,1362,Oh My God,7.9, #99999, Not Yet Rated,Lee Byung Joon,Lee Byung Joon, Lee, 이병준, Lee Byeong Jun; Lee Byung Jun; Lee Byeong Joon;, South Korean, Male," January 27, 1964", 57,https://i.mydramalist.com/1gyLQc.jpg
1363,1363,Oh My God,7.9, #99999, Not Yet Rated,Lee Eung Kyung,Lee Eung Kyung, Lee, 이응경, Lee Eung Gyeong;Lee Eung Gyung;Lee Eung Kyeong, South Korean, Female," February  3, 1966", 55,https://i.mydramalist.com/Md20bc.jpg
1364,1364,Oh My God 2,9.0, #99999, Not Yet Rated,Lee Byung Joon,Lee Byung Joon, Lee, 이병준, Lee Byeong Jun; Lee Byung Jun; Lee Byeong Joon;, South Korean, Male," January 27, 1964", 57,https://i.mydramalist.com/1gyLQc.jpg
1365,1365,Oh My God 2,9.0, #99999, Not Yet Rated,Song Chae Hwan,Song Chae Hwan, Kwon, 송채환, Kwon So Yeon, South Korean, Female," May  1, 1968", 52,https://i.mydramalist.com/anPzBc.jpg
1366,1366,Oh My God! Tip,7.3, #34710, #99999,Im Na Yeon,Im Na Yeon, Im, 임나연, Nayeon;Lim Na Yeon, South Korean, Female," September 22, 1995", 25,https://i.mydramalist.com/00pL4c.jpg
1367,1367,Oh My God! Tip,7.3, #34710, #99999,Lee Min Hyuk,Lee Min Hyuk, Lee, 이민혁, Lee Minhyuk;Lee Min Hyeok, South Korean, Male," November 29, 1990", 30,https://i.mydramalist.com/p0ppyc.jpg
1368,1368,Oh My God! Tip Series 2,7.9, #28347, #99999,Park Kyung,Park Kyung, South Korean, Male," June  8, 1992", 28,,,,https://i.mydramalist.com/0y3yrc.jpg
1369,1369,Oh My God! Tip Series 2,7.9, #28347, #99999,Eunha,Eunha, Jung, 정은비, Jeong Eun Bi;Eunha;은하, South Korean, Female," May 30, 1997", 23,https://i.mydramalist.com/01WQ7c.jpg
1370,1370,Oh My God! Tip Series 3,7.4, #32932, #99999,Ken,Ken, Lee, 켄, South Korean, Male," April  6, 1992", 28,,https://i.mydramalist.com/BZA7z_5c.jpg
1371,1371,Oh My God! Tip Series 3,7.4, #32932, #99999,Park Kyung Ri,Park Kyung Ri, Park, 박경리, Park Gyeong Ri; Park Kyeong Ri;, South Korean, Female," July  5, 1990", 30,https://i.mydramalist.com/Jx33jc.jpg
1372,1372,Oh My Venus,8.3, #452, #35,So Ji Sub,So Ji Sub, So, 소지섭, So Ji Sup ; So Ji Seop ; So Ji Seob, South Korean, Male," November  4, 1977", 43,https://i.mydramalist.com/p0pErc.jpg
1373,1373,Oh My Venus,8.3, #452, #35,Shin Min Ah,Shin Min Ah, Shin, 신민아, Yang Min Ah;양민아, South Korean, Female," April  5, 1984", 36,https://i.mydramalist.com/Q71NAc.jpg
1374,1374,Oh! My Lady,7.4, #3289, #363,Choi Shi Won,Choi Shi Won, Choi, 최시원, Siwon;Andrew Choi;Choi Si Won;Choi Siwon, South Korean, Male," April  7, 1986", 34,https://i.mydramalist.com/pjkLDc.jpg
1375,1375,Oh! My Lady,7.4, #3289, #363,Chae Rim,Chae Rim, Park, 채림, Chae Lim;박채림, South Korean, Female," March 28, 1979", 41,https://i.mydramalist.com/l0g4Nc.jpg
1376,1376,"Oh, Yeojeong",10.0, #99999, #99999,Oh Dong Min,Oh Dong Min, Oh, 오동민, O Dong Min, South Korean, Male," April  1, 1986", 34,https://i.mydramalist.com/7gRvyc.jpg
1377,1377,"Oh, Yeojeong",10.0, #99999, #99999,Lee So Hee,Lee So Hee, Lee, 이소희, Lee Sohee;Lee So Hui, South Korean, Female," July 29, 1996", 24,https://i.mydramalist.com/lJJNLc.jpg
1378,1378,"Oh, Yeojeong: Busan",6.0, #99999, #99999,Lee So Hee,Lee So Hee, Lee, 이소희, Lee Sohee;Lee So Hui, South Korean, Female," July 29, 1996", 24,https://i.mydramalist.com/lJJNLc.jpg
1379,1379,"Oh, Yeojeong: Busan",6.0, #99999, #99999,Jang Won Hyung,Jang Won Hyung, Jang, 장원형, Jang Won Hyeong, South Korean, Male," July 11, 1988", 32,https://i.mydramalist.com/QjZ77c.jpg
1380,1380,"Oh, Yeojeong: Summer",9.0, #99999, #99999,Lee So Hee,Lee So Hee, Lee, 이소희, Lee Sohee;Lee So Hui, South Korean, Female," July 29, 1996", 24,https://i.mydramalist.com/lJJNLc.jpg
1381,1381,"Oh, Yeojeong: Summer",9.0, #99999, #99999,Jung Soo Ji,Jung Soo Ji, Jung, 정수지, Jeong Su Ji; Jung Su Ji; Jeong Soo Ji;, South Korean, Female,,,https://i.mydramalist.com/on0BNc.jpg
1382,1382,Ohlala Couple,6.7, #4533, #2220,Shin Hyun Joon,Shin Hyun Joon, Shin, 신현준, Shin Hyeon Jun, South Korean, Male," October 28, 1968", 52,https://i.mydramalist.com/rN3Qjc.jpg
1383,1383,Ohlala Couple,6.7, #4533, #2220,Kim Jung Eun,Kim Jung Eun, Kim, 김정은, Kim Jeong Eun, South Korean, Female," March  4, 1976", 45,https://i.mydramalist.com/w3EW1_5c.jpg
1384,1384,Ohlala School 1,8.0, #99999, #99999,Kim Ye Won,Kim Ye Won, Kim, 김예원, South Korean, Female," December  5, 1989", 31,,https://i.mydramalist.com/QjBx4c.jpg
1385,1385,Ohlala School 1,8.0, #99999, #99999,Hwang Kwang Hee,Hwang Kwang Hee, Hwang, 황광희, Kwanghee;Gwang Hui;Hwang Gwang Hui, South Korean, Male," August 25, 1988", 32,https://i.mydramalist.com/w2zKbc.jpg
1386,1386,Ojakgyo Brothers,8.1, #819, #823,Uee,Uee, Kim, 유이, Uie;U-ie;Yui;Honey Thighs;Kim Yu-Jin;Gim Yu-Jin;Kim Yuchin;김유진, South Korean, Female," April  9, 1988", 32,https://i.mydramalist.com/R3v5Pc.jpg
1387,1387,Ojakgyo Brothers,8.1, #819, #823,Joo Won,Joo Won, Moon, 주원, 문준원;Mun Jun Won;Ju Won, South Korean, Male," September 30, 1987", 33,https://i.mydramalist.com/wrJg1_5c.jpg
1388,1388,On The Way To The Airport,7.8, #1709, #1048,Kim Ha Neul,Kim Ha Neul, Kim, 김하늘, South Korean, Female," February 21, 1978", 43,,https://i.mydramalist.com/Qy7kW_5c.jpg
1389,1389,On The Way To The Airport,7.8, #1709, #1048,Lee Sang Yoon,Lee Sang Yoon, Lee, 이상윤, Lee Sang Yun, South Korean, Male," August 15, 1981", 39,https://i.mydramalist.com/q8Zn8c.jpg
1390,1390,Once Again,7.4, #33773, #99999,Han Ji Hye,Han Ji Hye, Han, 한지혜, 이지혜;Lee Ji Hye, South Korean, Female," June 29, 1984", 36,https://i.mydramalist.com/Qlrv4_5c.jpg
1391,1391,Once Again,7.4, #33773, #99999,Park Jun,Park Jun, Park, 박준, Park Joon, South Korean, Male, 1996, 25,https://i.mydramalist.com/RgngR_5c.jpg
1392,1392,Once Again,8.5, #221, #1107,Cha Hwa Yun,Cha Hwa Yun, Cha, 차화연, Cha Hwa Yeon, South Korean, Female," February 12, 1961", 60,https://i.mydramalist.com/43l46c.jpg
1393,1393,Once Again,8.5, #221, #1107,Chun Ho Jin,Chun Ho Jin, Chun, 천호진, Cheon Ho Jin, South Korean, Male," September  9, 1960", 60,https://i.mydramalist.com/pkNw8c.jpg
1394,1394,Once Upon a Time in Saengchori,7.4, #3110, #3222,Ha Seok Jin,Ha Seok Jin, Ha, 하석진, Ha Suk Jin, South Korean, Male," March  5, 1982", 39,https://i.mydramalist.com/1Aoeb_5c.jpg
1395,1395,Once Upon a Time in Saengchori,7.4, #3110, #3222,Kim Dong Yoon,Kim Dong Yoon, Kim, 김동윤, Kim Dong Yun;, South Korean, Male," August 30, 1980", 40,https://i.mydramalist.com/YodXBc.jpg
1396,1396,One Fine Week,8.0, #986, #1637,Shin Jun Seop,Shin Jun Seop, Shin, 신준섭, South Korean, Male," February  4, 1998", 23,,https://i.mydramalist.com/6pdOdc.jpg
1397,1397,One Fine Week,8.0, #986, #1637,Seo Ji Soo,Seo Ji Soo, Seo, 서지수, Jisoo;Seo Ji Su, South Korean, Female," February 11, 1994", 27,https://i.mydramalist.com/pAZQQ_5c.jpg
1398,1398,One Fine Week 2,7.7, #2168, #3479,Seo Ji Soo,Seo Ji Soo, Seo, 서지수, Jisoo;Seo Ji Su, South Korean, Female," February 11, 1994", 27,https://i.mydramalist.com/pAZQQ_5c.jpg
1399,1399,One Fine Week 2,7.7, #2168, #3479,Shin Jun Seop,Shin Jun Seop, Shin, 신준섭, South Korean, Male," February  4, 1998", 23,,https://i.mydramalist.com/6pdOdc.jpg
1400,1400,One More Happy Ending,7.9, #1420, #361,Jang Na Ra,Jang Na Ra, Jang, 장나라, 张娜拉;張娜拉;Zhang Na La, South Korean, Female," March 18, 1981", 39,https://i.mydramalist.com/ZrBJkc.jpg
1401,1401,One More Happy Ending,7.9, #1420, #361,Jung Kyung Ho,Jung Kyung Ho, Jung, 정경호, Jeong Kyeong Ho;Jeong Gyeong Ho;Jung Gyung Ho;Jung Kyeong Ho;Jung Gyeong Ho;Jeong Kyung Ho;Jeong Gyung Ho, South Korean, Male," August 31, 1983", 37,https://i.mydramalist.com/EyqBz_5c.jpg
1402,1402,One More Time,7.5, #2929, #512,Kim Myung Soo,Kim Myung Soo, Kim, 김명수, Kim Myung Su;Kim Myeong Su;Kim Myeong Soo;L, South Korean, Male," March 13, 1992", 28,https://i.mydramalist.com/qw1k8c.jpg
1403,1403,One More Time,7.5, #2929, #512,Yoon So Hee,Yoon So Hee, Yoon, 윤소희 , Yun So Hui;Yoon So Hui;Yun So Hee, South Korean, Female," May  7, 1993", 27,https://i.mydramalist.com/QX5WAc.jpg
1404,1404,One Spring Night,8.3, #411, #249,Han Ji Min,Han Ji Min, Han, 한지민, Han JiMin, South Korean, Female," November  5, 1982", 38,https://i.mydramalist.com/jeLxb_5c.jpg
1405,1405,One Spring Night,8.3, #411, #249,Jung Hae In,Jung Hae In, Jung, 정해인, Jeong Hae In, South Korean, Male," April  1, 1988", 32,https://i.mydramalist.com/r3l2N_5c.jpg
1406,1406,One Sunny Day,7.5, #1169, Not Yet Rated,Kim Ji Won,Kim Ji Won, Kim, 김지원, South Korean, Female," October 19, 1992", 28,,https://i.mydramalist.com/vqA4Bc.jpg
1407,1407,One Sunny Day,7.5, #1169, Not Yet Rated,So Ji Sub,So Ji Sub, So, 소지섭, So Ji Sup ; So Ji Seop ; So Ji Seob, South Korean, Male," November  4, 1977", 43,https://i.mydramalist.com/p0pErc.jpg
1408,1408,One Well-Raised Daughter,7.3, #3551, #2036,Park Han Byul,Park Han Byul, Park, 박한별, Park Han Byeol;, South Korean, Female," November 17, 1984", 36,https://i.mydramalist.com/4gVWrc.jpg
1409,1409,One Well-Raised Daughter,7.3, #3551, #2036,Lee Tae Gon,Lee Tae Gon, Lee, 이태곤, South Korean, Male," November 27, 1977", 43,,https://i.mydramalist.com/YYAPPc.jpg
1410,1410,Only Love,6.5, #42097, #6940,Im Se Mi,Im Se Mi, Im, 임세미, Lim Se Mi, South Korean, Female," May 29, 1987", 33,https://i.mydramalist.com/Zobl8c.jpg
1411,1411,Only Love,6.5, #42097, #6940,Seo Ha Joon,Seo Ha Joon, Seo, 서하준, Seo Ha Jun, South Korean, Male," September 19, 1989", 31,https://i.mydramalist.com/4BDqw_5c.jpg
1412,1412,Operation Proposal,7.3, #3555, #648,Yoo Seung Ho,Yoo Seung Ho, Yoo, 유승호, Yu Seung Ho;, South Korean, Male," August 17, 1993", 27,https://i.mydramalist.com/BDveR_5c.jpg
1413,1413,Operation Proposal,7.3, #3555, #648,Lee Hyun Jin,Lee Hyun Jin, Lee, 이현진, Lee Hyeon Jin, South Korean, Male," March  5, 1985", 36,https://i.mydramalist.com/EpRpbc.jpg
1414,1414,Orange Marmalade,6.8, #4480, #155,Yeo Jin Goo,Yeo Jin Goo, Yeo, 여진구, Yuh Jin Gu, South Korean, Male," August 13, 1997", 23,https://i.mydramalist.com/0vVlec.jpg
1415,1415,Orange Marmalade,6.8, #4480, #155,Kim Seol Hyun,Kim Seol Hyun, Kim, 김설현, Kim Seol Hyeon;Seolhyun, South Korean, Female," January  3, 1995", 26,https://i.mydramalist.com/ql7W2_5c.jpg
1416,1416,Ordinary but Special,7.5, #3066, #5753,Kim Bum Su,Kim Bum Su, Kim, 김범수, Kim Beom Soo, South Korean, Male," June 16, 1998", 22,https://i.mydramalist.com/dxPqK_5c.jpg
1417,1417,Ordinary but Special,7.5, #3066, #5753,Hwang Jung Ha,Hwang Jung Ha, Hwang, 황정하, Hwang Jeong Ha, South Korean, Male," January 29, 1993", 28,https://i.mydramalist.com/2EA2V_5c.jpg
1418,1418,Our Gap Soon,7.1, #4074, #1664,Kim So Eun,Kim So Eun, Kim, 김소은, Gim So Eun, South Korean, Female," September  6, 1989", 31,https://i.mydramalist.com/x71jy_5c.jpg
1419,1419,Our Gap Soon,7.1, #4074, #1664,Song Jae Rim,Song Jae Rim, Song, 송재림, Song Jae Lim;, South Korean, Male," February 18, 1985", 36,https://i.mydramalist.com/wVR1Jc.jpg
1420,1420,Our Love Story,7.5, Not Yet Rated, 236,Kang Yoon Je,Kang Yoon Je, Kang, 강윤제, Kang Yoon Je, South Korean, Male," November 23, 1993", 27,https://i.mydramalist.com/ENXo0_5c.jpg
1421,1421,Our Love Story,7.5, Not Yet Rated, 236,Kim Hyun Ji,Kim Hyun Ji, Kim, 김현지, Kim Hyeon Ji, South Korean, Female,,,https://i.mydramalist.com/kXqPkc.jpg
1422,1422,Out of Breath,8.1, 13+ - Teens 13 or older, 617,Son Soo Hyun,Son Soo Hyun, Son, 손수현, Son Su Hyun;Son Soo Hyeon;Son Su Hyeon, South Korean, Female," February 29, 1988", 33,https://i.mydramalist.com/wOEykc.jpg
1423,1423,Out of Breath,8.1, 13+ - Teens 13 or older, 617,Lim Ji Ahn,Lim Ji Ahn, Lim, 임지 안, Im Ji An;Im Ji Ahn, South Korean, Female,,,https://i.mydramalist.com/1XvZ5_5c.jpg
1424,1424,Padam Padam,7.7, #1921, #682,Jung Woo Sung,Jung Woo Sung, Jung, 정우성, Young Old Man;Jeong U Seong, South Korean, Male," March 20, 1973", 47,https://i.mydramalist.com/2zEmO_5c.jpg
1425,1425,Padam Padam,7.7, #1921, #682,Han Ji Min,Han Ji Min, Han, 한지민, Han JiMin, South Korean, Female," November  5, 1982", 38,https://i.mydramalist.com/jeLxb_5c.jpg
1426,1426,Panda and Hedgehog,7.2, #3996, #336,Choi Jin Hyuk,Choi Jin Hyuk, Choi, 최진혁, 김태호; Kim Tae Ho; Choi Jin Hyeog; Choi Jin Hyeok;, South Korean, Male," February  9, 1986", 35,https://i.mydramalist.com/xYDEzc.jpg
1427,1427,Panda and Hedgehog,7.2, #3996, #336,Lee Dong Hae,Lee Dong Hae, Lee, 이동해, Donghae; Fishy; Pinocchio; Donghai; Hae; Aiden; 5 y/o; Stage Destroyer, South Korean, Male," October 15, 1986", 34,https://i.mydramalist.com/AYKbgc.jpg
1428,1428,Paparazzi Girlfriend,6.1, Not Yet Rated, 145,Geum Sae Rok,Geum Sae Rok, Geum, 금새록, Keum Sae Rok, South Korean, Female," September  6, 1992", 28,https://i.mydramalist.com/0j1DE_5c.jpg
1429,1429,Paparazzi Girlfriend,6.1, Not Yet Rated, 145,Lee Seung Yub,Lee Seung Yub, Lee, 이승엽, Lee Seung Yeob, South Korean, Male," October 23, 1994", 26,https://i.mydramalist.com/QJb42c.jpg
1430,1430,Paradise Farm,6.8, #4478, #1006,Joo Sang Wook,Joo Sang Wook, Joo, 주상욱, Ju Sang Ug;Joo Sang Wuk;Ju Sang Uk, South Korean, Male," July 18, 1978", 42,https://i.mydramalist.com/1gJlzc.jpg
1431,1431,Paradise Farm,6.8, #4478, #1006,Lee Yun Hee,Lee Yun Hee, Lee, 이연희, Lee Yun Hui;Lee Yeon Hee;Lee Yeon Hui, South Korean, Female," January  9, 1988", 33,https://i.mydramalist.com/BwXQ5c.jpg
1432,1432,Passionate Love,6.9, #4367, #2743,Sung Hoon,Sung Hoon, Bang, 방인규, 방성훈;Bang Seong Hun;Seong Hun;방인규;DJ Roiii, South Korean, Male," February 14, 1983", 38,https://i.mydramalist.com/xYb03c.jpg
1433,1433,Passionate Love,6.9, #4367, #2743,Choi Yoon Young,Choi Yoon Young, Choi , 최윤영, Choi Yun Young;Choe Yun Yeong;Choi Yoon Yeong, South Korean, Female," September 25, 1986", 34,https://i.mydramalist.com/1p6O6c.jpg
1434,1434,Pasta,7.6, #2435, #427,Gong Hyo Jin,Gong Hyo Jin, Gong, 공효진, Kong Hyo Jin, South Korean, Female," April  4, 1980", 40,https://i.mydramalist.com/4k0oZc.jpg
1435,1435,Pasta,7.6, #2435, #427,Lee Sun Kyun,Lee Sun Kyun, Lee, 이선균, Lee Seon Kyoon;Lee Seon Gyun;Lee Seon Gyoon;Lee Sun Gyun, South Korean, Male," March  2, 1975", 46,https://i.mydramalist.com/pA3by_5c.jpg
1436,1436,People You May Know,7.4, #3337, #2860,Lee Won Keun,Lee Won Keun, Lee, 이원근, Lee Won Gun;Lee Won Geun, South Korean, Male," June 27, 1991", 29,https://i.mydramalist.com/WoXxW_5c.jpg
1437,1437,People You May Know,7.4, #3337, #2860,Choi Soo Young,Choi Soo Young, Choi, 최수영, Sooyoung;Choe Su Yeong;Choi Su Yeong, South Korean, Female," February 10, 1990", 31,https://i.mydramalist.com/eW85d_5c.jpg
1438,1438,Perfume,7.9, #1203, #622,Shin Sung Rok,Shin Sung Rok, Shin, 신성록, Sin Seong Rok, South Korean, Male," November 23, 1982", 38,https://i.mydramalist.com/44Rndc.jpg
1439,1439,Perfume,7.9, #1203, #622,Go Won Hee,Go Won Hee, Go, 고원희, Ko Won Hee;Go Won Hui, South Korean, Female," September 12, 1994", 26,https://i.mydramalist.com/2kW7w_5c.jpg
1440,1440,"Persevere, Goo Hae Ra",7.3, #3638, #1002,Min Hyo Rin,Min Hyo Rin, Jung, 민효린, 정은란;Jeong Eun Ran, South Korean, Female," February 28, 1986", 35,https://i.mydramalist.com/E50Pmc.jpg
